Date,AveragePrice,Total_Volume,4046,4225,4770,Total_Bags,type,region
2023-04-02,1.18,2726153.49,954153.72,954153.72,136307.67,681538.37,conventional,California
2023-04-02,1.64,140613.97,49214.89,49214.89,7030.7,35153.49,organic,California
2023-04-02,1.32,2614538.14,915088.35,915088.35,130726.91,653634.54,conventional,West
2023-04-02,1.75,129316.92,45260.92,45260.92,6465.85,32329.23,organic,West
2023-04-02,1.25,2302596.18,805908.66,805908.66,115129.81,575649.04,conventional,Northeast
2023-04-02,1.81,116019.03,40606.66,40606.66,5800.95,29004.76,organic,Northeast
2023-04-02,1.26,2010644.66,703725.63,703725.63,100532.23,502661.17,conventional,Southeast
2023-04-02,1.62,111761.4,39116.49,39116.49,5588.07,27940.35,organic,Southeast
2023-04-02,1.01,3031790.86,1061126.8,1061126.8,151589.54,757947.71,conventional,Great_Lakes
2023-04-02,1.65,105481.2,36918.42,36918.42,5274.06,26370.3,organic,Great_Lakes
2023-04-02,1.09,1819884.49,636959.57,636959.57,90994.22,454971.12,conventional,MidSouth
2023-04-02,1.56,94895.79,33213.53,33213.53,4744.79,23723.95,organic,MidSouth
2023-04-02,1.22,3133030.2,1096560.57,1096560.57,156651.51,783257.55,conventional,SouthCentral
2023-04-02,1.7,137759.01,48215.65,48215.65,6887.95,34439.75,organic,SouthCentral
2023-04-09,1.2,3040008.51,1064002.98,1064002.98,152000.43,760002.13,conventional,California
2023-04-09,1.76,126394.56,44238.1,44238.1,6319.73,31598.64,organic,California
2023-04-09,1.18,2608490.96,912971.84,912971.84,130424.55,652122.74,conventional,West
2023-04-09,1.49,165888.33,58060.92,58060.92,8294.42,41472.08,organic,West
2023-04-09,1.15,2755025.01,964258.75,964258.75,137751.25,688756.25,conventional,Northeast
2023-04-09,1.9,103797.97,36329.29,36329.29,5189.9,25949.49,organic,Northeast
2023-04-09,1.28,2098964.51,734637.58,734637.58,104948.23,524741.13,conventional,Southeast
2023-04-09,1.53,118845.36,41595.88,41595.88,5942.27,29711.34,organic,Southeast
2023-04-09,1.07,2824261.09,988491.38,988491.38,141213.05,706065.27,conventional,Great_Lakes
2023-04-09,1.77,97167.06,34008.47,34008.47,4858.35,24291.77,organic,Great_Lakes
2023-04-09,1.27,1421014.89,497355.21,497355.21,71050.74,355253.72,conventional,MidSouth
2023-04-09,1.74,69196.39,24218.74,24218.74,3459.82,17299.1,organic,MidSouth
2023-04-09,1.15,3241529.71,1134535.4,1134535.4,162076.49,810382.43,conventional,SouthCentral
2023-04-09,1.75,139903.26,48966.14,48966.14,6995.16,34975.81,organic,SouthCentral
2023-04-16,1.28,2362262.15,826791.75,826791.75,118113.11,590565.54,conventional,California
2023-04-16,1.76,118406.36,41442.22,41442.22,5920.32,29601.59,organic,California
2023-04-16,0.99,3417197.33,1196019.07,1196019.07,170859.87,854299.33,conventional,West
2023-04-16,1.63,155703.68,54496.29,54496.29,7785.18,38925.92,organic,West
2023-04-16,1.2,2303050.35,806067.62,806067.62,115152.52,575762.59,conventional,Northeast
2023-04-16,1.63,148956.36,52134.73,52134.73,7447.82,37239.09,organic,Northeast
2023-04-16,1.16,2283029.66,799060.38,799060.38,114151.48,570757.41,conventional,Southeast
2023-04-16,1.72,107772.92,37720.52,37720.52,5388.65,26943.23,organic,Southeast
2023-04-16,1.1,2493527.88,872734.76,872734.76,124676.39,623381.97,conventional,Great_Lakes
2023-04-16,1.6,115114.86,40290.2,40290.2,5755.74,28778.71,organic,Great_Lakes
2023-04-16,1.17,1936388.3,677735.91,677735.91,96819.42,484097.08,conventional,MidSouth
2023-04-16,1.54,87469.1,30614.19,30614.19,4373.46,21867.28,organic,MidSouth
2023-04-16,1.24,2989411.4,1046293.99,1046293.99,149470.57,747352.85,conventional,SouthCentral
2023-04-16,1.69,139316.22,48760.68,48760.68,6965.81,34829.05,organic,SouthCentral
2023-04-23,1.24,2467879.12,863757.69,863757.69,123393.96,616969.78,conventional,California
2023-04-23,1.63,141007.6,49352.66,49352.66,7050.38,35251.9,organic,California
2023-04-23,1.27,2578673.04,902535.56,902535.56,128933.65,644668.26,conventional,West
2023-04-23,1.94,110117.63,38541.17,38541.17,5505.88,27529.41,organic,West
2023-04-23,1.05,3081478.04,1078517.31,1078517.31,154073.9,770369.51,conventional,Northeast
2023-04-23,1.59,131522.84,46032.99,46032.99,6576.14,32880.71,organic,Northeast
2023-04-23,1.15,2397267.85,839043.75,839043.75,119863.39,599316.96,conventional,Southeast
2023-04-23,1.51,134028.92,46910.12,46910.12,6701.45,33507.23,organic,Southeast
2023-04-23,1.03,2378900.74,832615.26,832615.26,118945.04,594725.19,conventional,Great_Lakes
2023-04-23,1.71,114373.92,40030.87,40030.87,5718.7,28593.48,organic,Great_Lakes
2023-04-23,1.11,2086692.35,730342.32,730342.32,104334.62,521673.09,conventional,MidSouth
2023-04-23,1.81,80475.69,28166.49,28166.49,4023.78,20118.92,organic,MidSouth
2023-04-23,1.12,3149370.0,1102279.5,1102279.5,157468.5,787342.5,conventional,SouthCentral
2023-04-23,1.32,203461.65,71211.58,71211.58,10173.08,50865.41,organic,SouthCentral
2023-04-30,1.27,2302968.65,806039.03,806039.03,115148.43,575742.16,conventional,California
2023-04-30,1.76,106062.23,37121.78,37121.78,5303.11,26515.56,organic,California
2023-04-30,1.16,3176333.16,1111716.61,1111716.61,158816.66,794083.29,conventional,West
2023-04-30,1.55,152312.66,53309.43,53309.43,7615.63,38078.17,organic,West
2023-04-30,1.11,2942955.73,1030034.51,1030034.51,147147.79,735738.93,conventional,Northeast
2023-04-30,1.69,116339.9,40718.97,40718.97,5817.0,29084.98,organic,Northeast
2023-04-30,1.31,2133693.21,746792.62,746792.62,106684.66,533423.3,conventional,Southeast
2023-04-30,1.55,116503.72,40776.3,40776.3,5825.19,29125.93,organic,Southeast
2023-04-30,1.14,2310818.04,808786.32,808786.32,115540.9,577704.51,conventional,Great_Lakes
2023-04-30,2.03,77916.5,27270.77,27270.77,3895.82,19479.12,organic,Great_Lakes
2023-04-30,0.95,2318001.42,811300.5,811300.5,115900.07,579500.36,conventional,MidSouth
2023-04-30,1.36,110270.94,38594.83,38594.83,5513.55,27567.73,organic,MidSouth
2023-04-30,0.95,3925981.02,1374093.36,1374093.36,196299.05,981495.26,conventional,SouthCentral
2023-04-30,1.42,193902.57,67865.9,67865.9,9695.13,48475.64,organic,SouthCentral
2023-05-07,1.15,2774328.9,971015.12,971015.12,138716.45,693582.23,conventional,California
2023-05-07,1.63,107414.17,37594.96,37594.96,5370.71,26853.54,organic,California
2023-05-07,1.2,3189741.27,1116409.44,1116409.44,159487.06,797435.32,conventional,West
2023-05-07,1.71,117795.95,41228.58,41228.58,5889.8,29448.99,organic,West
2023-05-07,1.01,2774124.78,970943.67,970943.67,138706.24,693531.2,conventional,Northeast
2023-05-07,1.72,119053.83,41668.84,41668.84,5952.69,29763.46,organic,Northeast
2023-05-07,1.18,2339323.42,818763.2,818763.2,116966.17,584830.85,conventional,Southeast
2023-05-07,1.76,97183.81,34014.33,34014.33,4859.19,24295.95,organic,Southeast
2023-05-07,1.08,2364827.07,827689.47,827689.47,118241.35,591206.77,conventional,Great_Lakes
2023-05-07,1.52,110033.91,38511.87,38511.87,5501.7,27508.48,organic,Great_Lakes
2023-05-07,1.18,1992942.77,697529.97,697529.97,99647.14,498235.69,conventional,MidSouth
2023-05-07,1.45,102991.05,36046.87,36046.87,5149.55,25747.76,organic,MidSouth
2023-05-07,1.3,2885336.69,1009867.84,1009867.84,144266.83,721334.17,conventional,SouthCentral
2023-05-07,1.77,134993.72,47247.8,47247.8,6749.69,33748.43,organic,SouthCentral
2023-05-14,1.28,2171726.03,760104.11,760104.11,108586.3,542931.51,conventional,California
2023-05-14,1.44,148883.5,52109.23,52109.23,7444.18,37220.88,organic,California
2023-05-14,0.93,4134751.48,1447163.02,1447163.02,206737.57,1033687.87,conventional,West
2023-05-14,1.83,106180.91,37163.32,37163.32,5309.05,26545.23,organic,West
2023-05-14,1.11,2618011.31,916303.96,916303.96,130900.57,654502.83,conventional,Northeast
2023-05-14,1.66,114256.3,39989.7,39989.7,5712.81,28564.07,organic,Northeast
2023-05-14,1.21,2097713.97,734199.89,734199.89,104885.7,524428.49,conventional,Southeast
2023-05-14,1.79,93753.64,32813.77,32813.77,4687.68,23438.41,organic,Southeast
2023-05-14,1.09,2579705.15,902896.8,902896.8,128985.26,644926.29,conventional,Great_Lakes
2023-05-14,1.45,117580.9,41153.31,41153.31,5879.04,29395.22,organic,Great_Lakes
2023-05-14,1.25,1540343.13,539120.09,539120.09,77017.16,385085.78,conventional,MidSouth
2023-05-14,1.7,82190.23,28766.58,28766.58,4109.51,20547.56,organic,MidSouth
2023-05-14,1.06,3461848.59,1211647.01,1211647.01,173092.43,865462.15,conventional,SouthCentral
2023-05-14,1.63,137313.72,48059.8,48059.8,6865.69,34328.43,organic,SouthCentral
2023-05-21,1.38,2028158.77,709855.57,709855.57,101407.94,507039.69,conventional,California
2023-05-21,1.8,102655.97,35929.59,35929.59,5132.8,25663.99,organic,California
2023-05-21,1.04,3297173.29,1154010.65,1154010.65,164858.66,824293.32,conventional,West
2023-05-21,1.75,130632.3,45721.31,45721.31,6531.62,32658.08,organic,West
2023-05-21,1.31,2728171.8,954860.13,954860.13,136408.59,682042.95,conventional,Northeast
2023-05-21,1.69,102792.94,35977.53,35977.53,5139.65,25698.24,organic,Northeast
2023-05-21,1.2,2105032.7,736761.44,736761.44,105251.63,526258.17,conventional,Southeast
2023-05-21,1.79,78927.09,27624.48,27624.48,3946.35,19731.77,organic,Southeast
2023-05-21,1.39,1835825.83,642539.04,642539.04,91791.29,458956.46,conventional,Great_Lakes
2023-05-21,1.4,116395.48,40738.42,40738.42,5819.77,29098.87,organic,Great_Lakes
2023-05-21,1.23,1820615.21,637215.32,637215.32,91030.76,455153.8,conventional,MidSouth
2023-05-21,1.46,104794.49,36678.07,36678.07,5239.72,26198.62,organic,MidSouth
2023-05-21,0.96,3955644.51,1384475.58,1384475.58,197782.23,988911.13,conventional,SouthCentral
2023-05-21,1.82,116319.16,40711.71,40711.71,5815.96,29079.79,organic,SouthCentral
2023-05-28,1.0,3265770.49,1143019.67,1143019.67,163288.52,816442.62,conventional,California
2023-05-28,1.56,141113.91,49389.87,49389.87,7055.7,35278.48,organic,California
2023-05-28,1.06,3001449.11,1050507.19,1050507.19,150072.46,750362.28,conventional,West
2023-05-28,1.35,179081.35,62678.47,62678.47,8954.07,44770.34,organic,West
2023-05-28,1.13,2339132.31,818696.31,818696.31,116956.62,584783.08,conventional,Northeast
2023-05-28,1.68,122647.43,42926.6,42926.6,6132.37,30661.86,organic,Northeast
2023-05-28,1.13,2360836.52,826292.78,826292.78,118041.83,590209.13,conventional,Southeast
2023-05-28,1.69,86680.41,30338.14,30338.14,4334.02,21670.1,organic,Southeast
2023-05-28,1.36,1698528.34,594484.92,594484.92,84926.42,424632.09,conventional,Great_Lakes
2023-05-28,1.75,96415.89,33745.56,33745.56,4820.79,24103.97,organic,Great_Lakes
2023-05-28,1.14,1924324.98,673513.74,673513.74,96216.25,481081.24,conventional,MidSouth
2023-05-28,1.69,68129.88,23845.46,23845.46,3406.49,17032.47,organic,MidSouth
2023-05-28,1.12,3120601.48,1092210.52,1092210.52,156030.07,780150.37,conventional,SouthCentral
2023-05-28,1.58,132936.55,46527.79,46527.79,6646.83,33234.14,organic,SouthCentral
2023-06-04,1.26,2547881.95,891758.68,891758.68,127394.1,636970.49,conventional,California
2023-06-04,1.8,113155.62,39604.47,39604.47,5657.78,28288.9,organic,California
2023-06-04,1.12,2652707.79,928447.73,928447.73,132635.39,663176.95,conventional,West
2023-06-04,1.53,143816.28,50335.7,50335.7,7190.81,35954.07,organic,West
2023-06-04,1.17,2280281.68,798098.59,798098.59,114014.08,570070.42,conventional,Northeast
2023-06-04,1.84,93131.55,32596.04,32596.04,4656.58,23282.89,organic,Northeast
2023-06-04,1.07,2185334.64,764867.13,764867.13,109266.73,546333.66,conventional,Southeast
2023-06-04,1.75,95688.46,33490.96,33490.96,4784.42,23922.11,organic,Southeast
2023-06-04,1.21,2212108.41,774237.94,774237.94,110605.42,553027.1,conventional,Great_Lakes
2023-06-04,1.9,76905.08,26916.78,26916.78,3845.25,19226.27,organic,Great_Lakes
2023-06-04,1.07,1662446.15,581856.15,581856.15,83122.31,415611.54,conventional,MidSouth
2023-06-04,1.59,85893.62,30062.77,30062.77,4294.68,21473.41,organic,MidSouth
2023-06-04,1.33,2527379.85,884582.95,884582.95,126368.99,631844.96,conventional,SouthCentral
2023-06-04,1.83,110789.88,38776.46,38776.46,5539.49,27697.47,organic,SouthCentral
2023-06-11,1.21,2518983.42,881644.2,881644.2,125949.17,629745.85,conventional,California
2023-06-11,1.35,146311.96,51209.19,51209.19,7315.6,36577.99,organic,California
2023-06-11,1.24,2487352.64,870573.42,870573.42,124367.63,621838.16,conventional,West
2023-06-11,1.47,112588.35,39405.92,39405.92,5629.42,28147.09,organic,West
2023-06-11,1.11,2434143.5,851950.23,851950.23,121707.18,608535.88,conventional,Northeast
2023-06-11,1.52,121564.58,42547.6,42547.6,6078.23,30391.14,organic,Northeast
2023-06-11,1.2,2098827.07,734589.47,734589.47,104941.35,524706.77,conventional,Southeast
2023-06-11,1.3,118778.05,41572.32,41572.32,5938.9,29694.51,organic,Southeast
2023-06-11,1.12,2181685.53,763589.94,763589.94,109084.28,545421.38,conventional,Great_Lakes
2023-06-11,1.72,88965.33,31137.86,31137.86,4448.27,22241.33,organic,Great_Lakes
2023-06-11,1.11,1706800.44,597380.15,597380.15,85340.02,426700.11,conventional,MidSouth
2023-06-11,1.54,90340.75,31619.26,31619.26,4517.04,22585.19,organic,MidSouth
2023-06-11,1.06,3491558.55,1222045.49,1222045.49,174577.93,872889.64,conventional,SouthCentral
2023-06-11,1.68,127873.7,44755.8,44755.8,6393.69,31968.43,organic,SouthCentral
2023-06-18,1.08,2432616.15,851415.65,851415.65,121630.81,608154.04,conventional,California
2023-06-18,1.55,120000.79,42000.28,42000.28,6000.04,30000.2,organic,California
2023-06-18,0.91,3528959.51,1235135.83,1235135.83,176447.98,882239.88,conventional,West
2023-06-18,1.79,113262.09,39641.73,39641.73,5663.1,28315.52,organic,West
2023-06-18,1.1,2493794.68,872828.14,872828.14,124689.73,623448.67,conventional,Northeast
2023-06-18,1.57,115952.92,40583.52,40583.52,5797.65,28988.23,organic,Northeast
2023-06-18,1.3,1938597.4,678509.09,678509.09,96929.87,484649.35,conventional,Southeast
2023-06-18,1.73,83803.81,29331.33,29331.33,4190.19,20950.95,organic,Southeast
2023-06-18,1.22,1627180.58,569513.2,569513.2,81359.03,406795.15,conventional,Great_Lakes
2023-06-18,1.61,99436.21,34802.67,34802.67,4971.81,24859.05,organic,Great_Lakes
2023-06-18,1.22,1638923.62,573623.27,573623.27,81946.18,409730.9,conventional,MidSouth
2023-06-18,1.69,71148.1,24901.83,24901.83,3557.4,17787.02,organic,MidSouth
2023-06-18,1.2,2571996.78,900198.87,900198.87,128599.84,642999.2,conventional,SouthCentral
2023-06-18,1.52,149851.69,52448.09,52448.09,7492.58,37462.92,organic,SouthCentral
2023-06-25,1.17,2136513.24,747779.63,747779.63,106825.66,534128.31,conventional,California
2023-06-25,1.72,115115.17,40290.31,40290.31,5755.76,28778.79,organic,California
2023-06-25,1.14,3276692.76,1146842.47,1146842.47,163834.64,819173.19,conventional,West
2023-06-25,1.55,128258.75,44890.56,44890.56,6412.94,32064.69,organic,West
2023-06-25,1.11,2441271.44,854445.0,854445.0,122063.57,610317.86,conventional,Northeast
2023-06-25,1.6,96092.53,33632.39,33632.39,4804.63,24023.13,organic,Northeast
2023-06-25,1.1,2213653.14,774778.6,774778.6,110682.66,553413.28,conventional,Southeast
2023-06-25,1.83,100339.45,35118.81,35118.81,5016.97,25084.86,organic,Southeast
2023-06-25,1.28,1651037.47,577863.12,577863.12,82551.87,412759.37,conventional,Great_Lakes
2023-06-25,1.55,98338.59,34418.51,34418.51,4916.93,24584.65,organic,Great_Lakes
2023-06-25,1.33,1383880.7,484358.24,484358.24,69194.03,345970.17,conventional,MidSouth
2023-06-25,1.45,87078.24,30477.38,30477.38,4353.91,21769.56,organic,MidSouth
2023-06-25,1.23,2867849.2,1003747.22,1003747.22,143392.46,716962.3,conventional,SouthCentral
2023-06-25,1.62,145404.85,50891.7,50891.7,7270.24,36351.21,organic,SouthCentral
2023-07-02,0.92,3094246.19,1082986.17,1082986.17,154712.31,773561.55,conventional,California
2023-07-02,1.78,86075.71,30126.5,30126.5,4303.79,21518.93,organic,California
2023-07-02,1.07,2352673.84,823435.84,823435.84,117633.69,588168.46,conventional,West
2023-07-02,1.89,84905.48,29716.92,29716.92,4245.27,21226.37,organic,West
2023-07-02,1.17,2224070.91,778424.82,778424.82,111203.55,556017.73,conventional,Northeast
2023-07-02,1.88,79355.22,27774.33,27774.33,3967.76,19838.81,organic,Northeast
2023-07-02,1.1,2090755.71,731764.5,731764.5,104537.79,522688.93,conventional,Southeast
2023-07-02,1.84,72716.07,25450.62,25450.62,3635.8,18179.02,organic,Southeast
2023-07-02,1.05,1836566.23,642798.18,642798.18,91828.31,459141.56,conventional,Great_Lakes
2023-07-02,1.47,108999.44,38149.8,38149.8,5449.97,27249.86,organic,Great_Lakes
2023-07-02,1.12,1533000.72,536550.25,536550.25,76650.04,383250.18,conventional,MidSouth
2023-07-02,1.54,77906.4,27267.24,27267.24,3895.32,19476.6,organic,MidSouth
2023-07-02,1.13,2730680.79,955738.28,955738.28,136534.04,682670.2,conventional,SouthCentral
2023-07-02,1.85,119810.06,41933.52,41933.52,5990.5,29952.52,organic,SouthCentral
2023-07-09,0.99,2888354.86,1010924.2,1010924.2,144417.74,722088.72,conventional,California
2023-07-09,1.53,114040.3,39914.1,39914.1,5702.01,28510.07,organic,California
2023-07-09,1.18,2363860.61,827351.21,827351.21,118193.03,590965.15,conventional,West
2023-07-09,1.68,115844.45,40545.56,40545.56,5792.22,28961.11,organic,West
2023-07-09,1.18,2000890.93,700311.83,700311.83,100044.55,500222.73,conventional,Northeast
2023-07-09,1.56,92471.7,32365.1,32365.1,4623.59,23117.93,organic,Northeast
2023-07-09,1.06,2501864.8,875652.68,875652.68,125093.24,625466.2,conventional,Southeast
2023-07-09,1.53,86655.53,30329.44,30329.44,4332.78,21663.88,organic,Southeast
2023-07-09,1.18,1785459.39,624910.79,624910.79,89272.97,446364.85,conventional,Great_Lakes
2023-07-09,1.62,99105.73,34687.01,34687.01,4955.29,24776.43,organic,Great_Lakes
2023-07-09,1.2,1404634.8,491622.18,491622.18,70231.74,351158.7,conventional,MidSouth
2023-07-09,1.59,70444.15,24655.45,24655.45,3522.21,17611.04,organic,MidSouth
2023-07-09,1.24,2420101.3,847035.45,847035.45,121005.06,605025.32,conventional,SouthCentral
2023-07-09,1.38,158817.38,55586.08,55586.08,7940.87,39704.34,organic,SouthCentral
2023-07-16,1.0,3320203.36,1162071.18,1162071.18,166010.17,830050.84,conventional,California
2023-07-16,1.51,118291.54,41402.04,41402.04,5914.58,29572.88,organic,California
2023-07-16,1.18,2362307.99,826807.8,826807.8,118115.4,590577.0,conventional,West
2023-07-16,1.61,121305.97,42457.09,42457.09,6065.3,30326.49,organic,West
2023-07-16,1.3,1978986.9,692645.41,692645.41,98949.34,494746.72,conventional,Northeast
2023-07-16,1.87,72870.96,25504.83,25504.83,3643.55,18217.74,organic,Northeast
2023-07-16,1.18,1900311.68,665109.09,665109.09,95015.58,475077.92,conventional,Southeast
2023-07-16,1.7,95553.68,33443.79,33443.79,4777.68,23888.42,organic,Southeast
2023-07-16,1.13,1848910.76,647118.77,647118.77,92445.54,462227.69,conventional,Great_Lakes
2023-07-16,1.73,65329.73,22865.41,22865.41,3266.49,16332.43,organic,Great_Lakes
2023-07-16,1.13,1577373.31,552080.66,552080.66,78868.67,394343.33,conventional,MidSouth
2023-07-16,1.51,88483.99,30969.4,30969.4,4424.2,22121.0,organic,MidSouth
2023-07-16,1.04,3035497.97,1062424.29,1062424.29,151774.9,758874.49,conventional,SouthCentral
2023-07-16,1.69,134499.13,47074.69,47074.69,6724.96,33624.78,organic,SouthCentral
2023-07-23,1.15,2514285.26,879999.84,879999.84,125714.26,628571.31,conventional,California
2023-07-23,1.76,96664.24,33832.48,33832.48,4833.21,24166.06,organic,California
2023-07-23,1.04,2509634.53,878372.08,878372.08,125481.73,627408.63,conventional,West
2023-07-23,1.67,104306.08,36507.13,36507.13,5215.3,26076.52,organic,West
2023-07-23,1.24,2096977.53,733942.14,733942.14,104848.88,524244.38,conventional,Northeast
